ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,97251 DEPTH OF SAMPLING FROM SURFACE m,1593 ALKALINITY PHENOLPHTHALEIN CACO3 mg/L,1592 ALKALINITY TOTAL CACO3 mg/L,103927 ALUMINUM DISSOLVED ug/L,103999 ALUMINUM TOTAL RECOVERABLE ug/L,2007 AMMONIA TOTAL mg/L,103951 ANTIMONY DISSOLVED ug/L,80043 ANTIMONY TOTAL RECOVERABLE ug/L,103928 ARSENIC DISSOLVED ug/L,80020 ARSENIC TOTAL RECOVERABLE ug/L,103930 BARIUM DISSOLVED ug/L,80022 BARIUM TOTAL RECOVERABLE ug/L,103931 BERYLLIUM DISSOLVED ug/L,80023 BERYLLIUM TOTAL RECOVERABLE ug/L,1594 BICARBONATE (CALCD.) mg/L,103932 BISMUTH DISSOLVED ug/L,80024 BISMUTH TOTAL RECOVERABLE ug/L,103929 BORON DISSOLVED ug/L,80021 BORON TOTAL RECOVERABLE ug/L,103934 CADMIUM DISSOLVED ug/L,80026 CADMIUM TOTAL RECOVERABLE ug/L,103933 CALCIUM DISSOLVED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,6152 CARBON DISSOLVED INORGANIC (DIC) mg/L,6107 CARBON DISSOLVED ORGANIC mg/L,1595 CARBONATE (CALCD.) mg/L,2003 CHLORIDE DISSOLVED mg/L,103935 CHLORINE DISSOLVED mg/L,80027 CHLORINE TOTAL RECOVERABLE mg/L,99212 CHLOROPHYLL A mg/m3,103937 CHROMIUM DISSOLVED ug/L,80029 CHROMIUM TOTAL RECOVERABLE ug/L,97320 CLOUD COVER %,103936 COBALT DISSOLVED ug/L,80028 COBALT TOTAL RECOVERABLE ug/L,106257 COLOUR (VISUAL) AT SITE N/A,103938 COPPER DISSOLVED ug/L,80030 COPPER TOTAL RECOVERABLE ug/L,107206 EUPHOTIC DEPTH m,106258 FOAM (VISUAL) AT SITE N/A,10602 HARDNESS TOTAL CACO3 (CALCD.) mg/L,1596 HYDROXIDE (CALCD.) mg/L,"106266 ICE THICKNESS, ESTIMATE m",60209 IONIC BALANCE DIFFERENCE ABSOLUTE VALUE (CALCD.) %,102090 IRON DISSOLVED mg/L,103939 IRON DISSOLVED ug/L,80031 IRON TOTAL RECOVERABLE ug/L,103949 LEAD DISSOLVED ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,103942 LITHIUM DISSOLVED ug/L,80034 LITHIUM TOTAL RECOVERABLE ug/L,12111 MAGNESIUM DISSOLVED/FILTERED mg/L,102089 MANGANESE DISSOLVED mg/L,103944 MANGANESE DISSOLVED ug/L,80036 MANGANESE TOTAL RECOVERABLE ug/L,109749 MERCURY DISSOLVED ng/L,109748 MERCURY TOTAL ng/L,107108 MICROCYSTIN TOTAL ug/L,103945 MOLYBDENUM DISSOLVED ug/L,80037 MOLYBDENUM TOTAL RECOVERABLE ug/L,103947 NICKEL DISSOLVED ug/L,80039 NICKEL TOTAL RECOVERABLE ug/L,2008 NITROGEN DISSOLVED KJELDAHL (DKN) mg/L,102647 NITROGEN NITRATE mg/L,102648 NITROGEN NITRITE mg/L,102649 NITROGEN NO3 & NO2 mg/L,7602 NITROGEN TOTAL (CALCD.) mg/L,2009 NITROGEN TOTAL KJELDAHL (TKN) mg/L,106260 ODOUR APPARENT IN SAMPLE N/A,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,2000 OXYGEN DISSOLVED (FIELD QC) mg/L,100923 PH (FIELD) pH units,10301 PH (LAB) pH units,2013 PHOSPHORUS TOTAL (P) mg/L,2010 PHOSPHORUS TOTAL DISSOLVED mg/L,101163 PHOTOSYNTHETICALLY ACTIVE RADIATION umol/s/m2,19111 POTASSIUM DISSOLVED/FILTERED mg/L,900038 REASON FOR MISSING SAMPLE N/A,2031 REDOX POTENTIAL mV,2005 RESIDUE NONFILTERABLE mg/L,2078 SECCHI DISK TRANSPARENCY m,103952 SELENIUM DISSOLVED ug/L,80044 SELENIUM TOTAL RECOVERABLE ug/L,14106 SILICA REACTIVE mg/L,103926 SILVER DISSOLVED ug/L,103998 SILVER TOTAL RECOVERABLE ug/L,"106267 SNOW DEPTH ON ICE, ESTIMATE m",11111 SODIUM DISSOLVED/FILTERED mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,2041 SPECIFIC CONDUCTANCE (LAB) uS/cm,103955 STRONTIUM DISSOLVED ug/L,80047 STRONTIUM TOTAL RECOVERABLE ug/L,1599 SULPHATE DISSOLVED mg/L,125 SUM OF ANIONS meq/L,120 SUM OF CATIONS meq/L,97060 TEMPERATURE AIR deg C,100925 TEMPERATURE WATER deg C,103958 THALLIUM DISSOLVED ug/L,80053 THALLIUM TOTAL RECOVERABLE ug/L,103956 THORIUM DISSOLVED ug/L,80048 THORIUM TOTAL RECOVERABLE ug/L,103954 TIN DISSOLVED ug/L,80046 TIN TOTAL RECOVERABLE ug/L,103957 TITANIUM DISSOLVED ug/L,80049 TITANIUM TOTAL RECOVERABLE ug/L,201 TOTAL DISSOLVED SOLIDS (CALCD.) mg/L,97001 TOTAL WATER DEPTH m,106259 TURBIDITY (VISUAL) AT SITE N/A,103959 URANIUM DISSOLVED ug/L,80054 URANIUM TOTAL RECOVERABLE ug/L,103960 VANADIUM DISSOLVED ug/L,80055 VANADIUM TOTAL RECOVERABLE ug/L,103961 ZINC DISSOLVED ug/L,80056 ZINC TOTAL RECOVERABLE ug/L
ABS020,18SWE05009,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:33:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35,,8.75,,,,,,,314,,,,,,,,,,617,,,,,,,,18.59,,,,,,,,,,,,,,,,,
ABS020,18SWE05010,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:34:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.34,,8.76,,,,,,,312,,,,,,,,,,617,,,,,,,,18.58,,,,,,,,,,,,,,,,,
ABS020,18SWE05011,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:35:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38,,8.76,,,,,,,310,,,,,,,,,,617,,,,,,,,18.56,,,,,,,,,,,,,,,,,
ABS020,18SWE05012,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:36:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32,,8.76,,,,,,,308,,,,,,,,,,617,,,,,,,,18.44,,,,,,,,,,,,,,,,,
ABS020,18SWE05013,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:37:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.34,,8.76,,,,,,,307,,,,,,,,,,617,,,,,,,,18.35,,,,,,,,,,,,,,,,,
ABS020,18SWE05014,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:38:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32,,8.75,,,,,,,305,,,,,,,,,,617,,,,,,,,18.15,,,,,,,,,,,,,,,,,
ABS020,18SWE05015,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:39:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,,8.75,,,,,,,305,,,,,,,,,,616,,,,,,,,17.83,,,,,,,,,,,,,,,,,
ABS020,18SWE05016,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:40:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28,,8.73,,,,,,,304,,,,,,,,,,616,,,,,,,,17.73,,,,,,,,,,,,,,,,,
ABS020,18SWE05017,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:41:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25,,8.73,,,,,,,302,,,,,,,,,,616,,,,,,,,17.65,,,,,,,,,,,,,,,,,
ABS020,18SWE05018,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:42:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25,,8.73,,,,,,,301,,,,,,,,,,616,,,,,,,,17.63,,,,,,,,,,,,,,,,,
ABS020,18SWE05019,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:43:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24,,8.72,,,,,,,300,,,,,,,,,,616,,,,,,,,17.6,,,,,,,,,,,,,,,,,
ABS020,18SWE05020,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:44:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22,,8.72,,,,,,,299,,,,,,,,,,616,,,,,,,,17.57,,,,,,,,,,,,,,,,,
ABS020,18SWE05021,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:45:00,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.21,,8.78,,,,,,,298,,,,,,,,,,616,,,,,,,,17.54,,,,,,,,,,,,,,,,,
ABS020,18SWE05022,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:46:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.18,,8.71,,,,,,,296,,,,,,,,,,616,,,,,,,,17.53,,,,,,,,,,,,,,,,,
ABS020,18SWE05023,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:47:00,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15,,8.71,,,,,,,295,,,,,,,,,,616,,,,,,,,17.48,,,,,,,,,,,,,,,,,
ABS020,18SWE05024,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:48:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.12,,8.71,,,,,,,294,,,,,,,,,,616,,,,,,,,17.37,,,,,,,,,,,,,,,,,
ABS020,18SWE05025,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:49:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.97,,8.7,,,,,,,293,,,,,,,,,,616,,,,,,,,17.26,,,,,,,,,,,,,,,,,
ABS020,18SWE05026,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:50:00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.58,,8.82,,,,,,,272,,,,,,,,,,616,,,,,,,,17.03,,,,,,,,,,,,,,,,,
ABS020,18SWE05027,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:51:00,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42,,8.75,,,,,,,274,,,,,,,,,,615,,,,,,,,16,,,,,,,,,,,,,,,,,
ABS020,18SWE05028,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:52:00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74,,8.71,,,,,,,275,,,,,,,,,,615,,,,,,,,15.33,,,,,,,,,,,,,,,,,
ABS020,18SWE05029,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:53:00,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09,,8.67,,,,,,,275,,,,,,,,,,616,,,,,,,,14.85,,,,,,,,,,,,,,,,,
ABS020,18SWE05030,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:54:00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.41,,8.62,,,,,,,277,,,,,,,,,,616,,,,,,,,14.49,,,,,,,,,,,,,,,,,
ABS020,18SWE05031,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:55:00,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,,8.53,,,,,,,279,,,,,,,,,,616,,,,,,,,13.97,,,,,,,,,,,,,,,,,
ABS020,18SWE05032,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:56:00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,8.45,,,,,,,282,,,,,,,,,,617,,,,,,,,13.03,,,,,,,,,,,,,,,,,
ABS020,18SWE05033,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:57:00,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,8.4,,,,,,,282,,,,,,,,,,616,,,,,,,,12.87,,,,,,,,,,,,,,,,,
ABS020,18SWE05034,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:58:00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,,8.38,,,,,,,283,,,,,,,,,,617,,,,,,,,12.83,,,,,,,,,,,,,,,,,
ABS020,18SWE05035,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 08:59:00,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,8.37,,,,,,,283,,,,,,,,,,617,,,,,,,,12.8,,,,,,,,,,,,,,,,,
ABS020,18SWE05036,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,07/10/2018 09:00:00,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,8.35,,,,,,,283,,,,,,,,,,617,,,,,,,,12.79,,,,,,,,,,,,,,,,,
ABS020,18SWE05277,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:30:00,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,8.72,,,,,,,246,,,,,,,,,,621,,,,,,,,19.4,,,,,,,,,,,,,,,,,
ABS020,18SWE05278,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:31:00,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,,8.76,,,,,,,244,,,,,,,,,,621,,,,,,,,19.41,,,,,,,,,,,,,,,,,
ABS020,18SWE05279,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:32:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,8.78,,,,,,,241,,,,,,,,,,621,,,,,,,,19.41,,,,,,,,,,,,,,,,,
ABS020,18SWE05280,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:33:00,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,,8.78,,,,,,,240,,,,,,,,,,622,,,,,,,,19.41,,,,,,,,,,,,,,,,,
ABS020,18SWE05281,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:34:00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,8.79,,,,,,,239,,,,,,,,,,621,,,,,,,,19.4,,,,,,,,,,,,,,,,,
ABS020,18SWE05282,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:35:00,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.97,,8.78,,,,,,,239,,,,,,,,,,621,,,,,,,,19.41,,,,,,,,,,,,,,,,,
ABS020,18SWE05283,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:36:00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98,,8.78,,,,,,,238,,,,,,,,,,622,,,,,,,,19.4,,,,,,,,,,,,,,,,,
ABS020,18SWE05284,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:37:00,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,8.77,,,,,,,238,,,,,,,,,,621,,,,,,,,19.4,,,,,,,,,,,,,,,,,
ABS020,18SWE05285,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:38:00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.94,,8.76,,,,,,,239,,,,,,,,,,621,,,,,,,,19.4,,,,,,,,,,,,,,,,,
ABS020,18SWE05286,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:39:00,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,8.72,,,,,,,240,,,,,,,,,,621,,,,,,,,19.39,,,,,,,,,,,,,,,,,
ABS020,18SWE05287,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:40:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.98,,8.71,,,,,,,240,,,,,,,,,,621,,,,,,,,19.39,,,,,,,,,,,,,,,,,
ABS020,18SWE05288,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:41:00,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.99,,8.69,,,,,,,241,,,,,,,,,,621,,,,,,,,19.34,,,,,,,,,,,,,,,,,
ABS020,18SWE05289,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:42:00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.04,,8.66,,,,,,,241,,,,,,,,,,621,,,,,,,,19.3,,,,,,,,,,,,,,,,,
ABS020,18SWE05290,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:43:00,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03,,8.65,,,,,,,242,,,,,,,,,,620,,,,,,,,19.29,,,,,,,,,,,,,,,,,
ABS020,18SWE05291,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:44:00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02,,8.65,,,,,,,241,,,,,,,,,,620,,,,,,,,19.27,,,,,,,,,,,,,,,,,
ABS020,18SWE05292,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:45:00,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,8.64,,,,,,,242,,,,,,,,,,620,,,,,,,,19.24,,,,,,,,,,,,,,,,,
ABS020,18SWE05293,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:46:00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96,,8.63,,,,,,,242,,,,,,,,,,620,,,,,,,,19.22,,,,,,,,,,,,,,,,,
ABS020,18SWE05294,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:47:00,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.93,,8.62,,,,,,,242,,,,,,,,,,620,,,,,,,,19.19,,,,,,,,,,,,,,,,,
ABS020,18SWE05295,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:48:00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,,8.61,,,,,,,242,,,,,,,,,,620,,,,,,,,19.17,,,,,,,,,,,,,,,,,
ABS020,18SWE05296,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:49:00,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.84,,8.61,,,,,,,242,,,,,,,,,,620,,,,,,,,19.15,,,,,,,,,,,,,,,,,
ABS020,18SWE05297,SAS,RED,05CC,1,AB05CC0650,"SYLVAN LAKE, PROFILE AT GREATEST DEPTH",52.358820,-114.152000,0,1,122,N,,08/14/2018 07:50:00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,,8.6,,,,,,,242,,,,,,,,,,620,,,,,,,,19.13,,,,,,,,,,,,,,,,,
