FacDatabaseID,ApprovalHolderName,FacilityName,Sector,RPDatabaseID,RPName,RPDesignation,RPSCC,RPStatus,RPCondition,RPBaseElevation,RPLatitude,RPLongitude,RPActualHeight,RPDiameter,RPAveExitVelocity,RPMaxExitVelocity,RPMinExitVelocity,RPAveTemp,RPMaxTemp,RPMinTemp,RPBypassYN,RPBypassAssociatedRP,RPRooftopYN,RPDownwashYN,RPRainCapYN,RPNonVertYN
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP6,Thermal Oil Room Ventilation System Cyclone Exhaust,Thermal Oil Room Ventilation System Cyclone Exhaust,30701099,Operating,Normal,670,55.02809,-118.74210,33.5,0.9,14.5,,,576.0,,,No,,No,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP7,Forming Line Ventilation System Cyclone Exhaust,Forming Line Ventilation System Cyclone Exhaust,30701068,Operating,Normal,670,55.02790,-118.74524,11.2,1.6,10.0,,,298.0,,,No,,No,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP8,Floor Sweeps Cyclone Exhaust,Floor Sweeps Cyclone Exhaust,30701068,Decommissioned,,670,55.02836,-118.74215,11.2,0.9,19.1,,,310.0,,,No,,No,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP9,System 5 Exhaust Stack,System 5 Exhaust Stack,30701068,Operating,Normal,670,55.02790,-118.74524,21.1,0.9,19.1,,,310.0,,,No,,Yes,No,No,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP10,Paint Booth Exhaust Stack #1,Paint Booth Exhaust Stack #1,30701086,Decommissioned,,670,55.02775,-118.74661,3.6,0.5,8.5,,,429.3,,,No,,Yes,No,No,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP11,Paint Booth Exhaust Stack #2,Paint Booth Exhaust Stack #2,30701086,Decommissioned,,670,55.02775,-118.74661,3.6,0.5,8.5,,,429.3,,,No,,Yes,No,No,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP12,Natural Gas Fired Space Heaters Exhaust,Natural Gas Fired Space Heaters Exhaust,39900601,Operating,Normal,670,55.02802,-118.74473,10.8,0.5,3.7,,,420.0,,,No,,No,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP13,Electrified Filter Bed Exhaust Stack (NEW),Electrified Filter Bed Exhaust Stack (NEW),30701008,Operating,Normal,670,55.02778,-118.74178,35.0,2.0,16.9,,,401.0,,,No,,Yes,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP14,Dryer #3 Abort Stack,Dryer #3 Abort Stack,30701008,Operating,Upset,670,55.02775,-118.74263,35.0,2.0,16.9,,,401.0,,,No,,Yes,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP15,Dryer #4 Abort Stack,Dryer #4 Abort Stack,30701008,Operating,Upset,670,55.02783,-118.74262,35.0,2.0,16.9,,,401.0,,,No,,Yes,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP16,Wood Room Dust Collection System Baghouse Exhaust,Wood Room Dust Collection System Baghouse Exhaust,30701068,Operating,Normal,670,55.02827,-118.74214,11.2,1.6,10.0,,,298.0,,,No,,No,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP17,Heat Energy Emergency Exhaust Stack #3,Heat Energy Emergency Exhaust Stack #3,39900601,Operating,Upset,670,55.02841,-118.74715,35.0,1.6,3.7,,,773.0,,,No,,Yes,No,Yes,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP18,Heat Energy Emergency Exhaust Stack #4,Heat Energy Emergency Exhaust Stack #4,39900601,Operating,Upset,670,55.02840,-118.74731,35.0,1.6,3.7,,,773.0,,,No,,Yes,No,Yes,No
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP19,Screening Dust Collection System Baghouse Exhaust,Screening Dust Collection System Baghouse Exhaust,30701068,Operating,Normal,670,55.02745,-118.74262,11.2,1.6,10.0,,,298.0,,,No,,No,No,No,Yes
AEIR1622,Norbord Inc.,Grande Prairie Oriented Strand Board (OSB) Plant,Wood Products,2019EPEA1622RP20,Wet Fuel Dry Dust Silo Baghouse Exhaust,Wet Fuel Dry Dust Silo Baghouse Exhaust,30701068,Operating,Normal,670,55.02865,-118.74045,11.2,1.6,10.0,,,298.0,,,No,,No,No,No,Yes
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP1,1486 kW Regeneration Gas Heater (HR-2001) Exhaust Stack,HR-2001,10200603,Operating,Normal,964,53.25543,-115.55685,11.0,0.6,4.7,,,478.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP2,9350 kW Hot Oil Heater (HR-7001) Exhaust Stack,HR-7001,10200602,Operating,Normal,964,53.25543,-115.55676,29.2,1.4,6.6,,,539.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP3,1000 kW Glycol Heater (HR- 80001A&B) Exhaust Stack,HR- 8001A,10200603,Operating,Normal,964,53.25540,-115.55660,7.3,0.3,10.9,,,423.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP4,1000 kW Glycol Heater (HR- 80001A&B) Exhaust Stack,HR- 8001B,10200603,Operating,Normal,964,53.25540,-115.55657,7.3,0.3,10.9,,,423.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP5,62.4 kW Glycol Generator Heater (HR-6101) Exhaust Stack,HR-6101,10200603,Operating,Normal,964,53.25482,-115.55585,4.5,0.2,3.9,,,653.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP6,607.5 kW Glycol Heater (HR-731) Exhaust Stack,HR-731,10200603,Operating,Normal,962,53.25291,-115.55421,0.2,0.3,5.6,,,423.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP7,510 kW Glycol Heater (HR-531) Exhaust Stack,HR-531,10200603,Operating,Normal,962,53.25340,-115.55351,4.6,0.3,8.1,,,423.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP8,609 kW Glycol Heater (HR-131) Exhaust Stack,HR-131,10200603,Operating,Normal,962,53.25216,-115.55287,3.3,0.5,3.0,,,393.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP9,334 kW Vapour Recovery Compressor (Waukesha 3521 GL) Exhaust Stack,Waukesha 3521 GL,20200254,Operating,Normal,961,53.25194,-115.55114,12.5,0.2,60.1,,,813.2,,,No,,Yes,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP10,425 kW Booster Compressor (Waukesha 2895 GL) Exhaust Stack,Waukesha 2895 GL,20200254,Operating,Normal,961,53.25189,-115.55114,12.5,0.2,73.4,,,828.2,,,No,,Yes,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP11,2824 kW Oil Treater (TR-302) Exhaust Stacks ,"TR-302, two stacks",10200603,Operating,Normal,962,53.25221,-115.55169,7.2,0.8,5.3,,,423.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP12,2824 kW Oil Treater (TR-302) Exhaust Stacks ,"TR-302, two stacks",10200603,Operating,Normal,962,53.25221,-115.55169,7.2,0.8,5.3,,,423.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP13,1465 kW Line Heater (H-901) Exhaust Stacks ,"H-901, two stacks",10200603,Operating,Normal,961,53.25131,-115.55196,9.0,0.4,8.8,,,393.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP14,1465 kW Line Heater (H-901) Exhaust Stacks ,"H-901, two stacks",10200603,Operating,Normal,961,53.25132,-115.55196,9.0,0.4,8.8,,,393.2,,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP15,Acid Gas Flare (FL-9001) Stack,FL-9001,31000205,Operating,Normal,963,53.25720,-115.55512,50.3,0.5,0.0,,,"1,187.4",,,No,,No,No,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP16,Injection Flare (STK 100) Stack,STK 100,31000205,Operating,Normal,963,53.25325,-115.55480,36.6,0.5,0.0,,,"1,179.3",,,No,,No,No,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP17,Battery Gas Flare (STK 201-TR300LP) Stack,STK 201-TR300LP,31000205,Operating,Normal,960,53.25306,-115.54998,41.1,0.5,0.0,,,"1,174.9",,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP18,Treater Vapour Flare (STK 202-VP106HP) Stack,STK 202-VP106HP,31000205,Operating,Normal,960,53.25306,-115.54998,41.1,0.3,0.0,,,"1,141.2",,,No,,No,Yes,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP19,Tank Farm Flare (STK 203) Stack,STK 203,31000205,Operating,Normal,960,53.25253,-115.54989,12.2,0.3,0.0,,,"1,193.2",,,No,,No,No,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP20,Emergency Generator Exhaust Stack,Emergency Generator Exhaust Stack,20200102,Operating,Normal,962,53.25516,-115.55499,6.4,0.3,47.4,,,677.2,,,No,,No,Unknown,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP21,Cryogenic Flare Stack,FL-9003,31000205,Operating,Normal,963,53.25720,-115.55512,50.3,0.3,20.0,,,"1,273.0",,,No,,No,No,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP22,"12,900 kW Gas Turbine Generator (TG-8800-1) Engine Exhaust Stack",TG-8800-1,20200201,Not yet constructed/operating,,964,53.25511,-115.55649,15.5,1.8,72.5,,,521.2,,,No,,No,Unknown,No,No
AEIR1630,Keyera Energy Ltd.,Cynthia Production Complex Sour Gas Processing Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1630RP23,"12,900 kW Gas Turbine Generator Emergency Vent Stack",TG-8800-1,20200201,Not yet constructed/operating,,964,53.25482,-115.55649,12.0,1.8,72.5,,,521.2,,,Yes,"12,900 kW Gas Turbine Generator (TG-8800-1) Engine Exhaust Stack",No,Unknown,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP1,820 kW Compressor Engine Exhaust Stack #1,Unit 2640,20200254,Operating,Normal,657,54.93990,-117.23772,6.6,0.3,50.3,50.3,,766.2,766.2,,No,,No,Yes,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP2,820 kW Compressor Engine Exhaust Stack #2,Unit 2641,20200254,Temporarily shut-down,,657,54.93990,-117.23760,6.6,0.3,50.3,50.3,,766.2,766.2,,No,,No,Yes,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP3,820 kW Compressor Engine Exhaust Stack #3,Unit 2642,20200254,Temporarily shut-down,,657,54.93990,-117.23746,6.6,0.3,50.3,50.3,,766.2,766.2,,No,,No,Yes,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP4,820 kW Compressor Engine Exhaust Stack #4,Unit 2643,20200254,Operating,Normal,657,54.93990,-117.23732,6.6,0.3,50.3,50.3,,766.2,766.2,,No,,No,Yes,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP5,7521 kW Heat Medium Heater Exhaust Stack,HT-15.01,10200603,Operating,Normal,657,54.93930,-117.23859,8.8,0.7,17.3,17.3,,671.2,671.2,,No,,No,No,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP6,220 kW Glycol Regenerator Exhaust Stack,HT-22.01,10200603,Operating,Normal,657,54.93997,-117.23927,6.7,0.3,4.0,4.0,,604.2,604.2,,No,,No,Yes,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP7,Sulphur Recovery Process Unit Incinerator Stack,I-19-105,31000209,Operating,Normal,657,54.93890,-117.23834,65.5,1.1,7.8,7.8,,693.2,,693.2,No,,No,No,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP8,Low Pressure Emergency Flare Stack,S-1501,31000205,Operating,Normal,657,54.94114,-117.23602,45.7,0.3,3.3,6.7,0.8,"1,167.8","1,167.8",,No,,No,No,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP9,High Pressure Emergency Flare Stack,S-1500,31000205,Operating,Upset,657,54.94114,-117.23602,45.7,0.3,11.8,23.7,3.0,"1,150.7","1,150.8",,Yes,"Plant psv's, compressors and inet.",No,No,No,No
AEIR1633,Canadian Natural Resources Limited,Sturgeon Lake Sour Gas Processing Plant ,Oil & Gas - Natural Gas Production and Processing,2019EPEA1633RP10,275 kW Emergency Electrical Generator,275 kW Emergency Electrical Generator,2267006005,Operating,Low Annual Output,657,54.94019,-117.23721,3.0,0.1,3.3,,,575.4,,,No,,No,No,No,No
AEIR1635,Canadian Natural Resources Limited,Teepee Creek Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1635RP1,Emergency Flare Stack,Emergency Flare Stack,31000205,Operating,High Annual Variability,673,55.37823,-118.50064,74.1,0.5,8.5,3.0,,"1,193.1","1,193.1",,Yes,"plant psv's, compressor and sulphur revcovery unit",No,No,No,No
AEIR1635,Canadian Natural Resources Limited,Teepee Creek Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1635RP2,Heat Medium Reboiler - 3231kW Stack,Heat Medium Reboiler - 3231kW Stack,10200603,Operating,Normal,673,55.37843,-118.49866,5.5,0.6,4.3,12.7,,704.2,704.2,,No,,No,Yes,No,No
AEIR1635,Canadian Natural Resources Limited,Teepee Creek Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1635RP3,Sulphur Recovery Process Unit Incinerator Stack,Sulphur Recovery Process Unit Incinerator Stack,31000209,Operating,Normal,673,55.37730,-118.49564,50.3,1.0,6.5,6.5,,923.2,923.2,,No,,No,No,No,No
AEIR1635,Canadian Natural Resources Limited,Teepee Creek Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1635RP4,Superior Engine - 2762 - 447.4 kW Stack,2762,20200253,Operating,Normal,673,55.37754,-118.49891,11.6,0.3,19.2,30.7,,963.2,963.2,,No,,No,Yes,No,No
AEIR1635,Canadian Natural Resources Limited,Teepee Creek Sour Gas Plant,Oil & Gas - Natural Gas Production and Processing,2019EPEA1635RP5,Water Tank Heater - 103kW Stack,Water Tank Heater - 103kW Stack,10200603,Temporarily shut-down,,673,55.37836,-118.49843,5.4,0.2,7.7,2.8,,577.2,577.2,,No,,No,No,No,No
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP1,Waste Gas Incinerator Stack,H4A,30190013,Operating,Normal,624,53.71951,-113.17661,64.0,1.1,3.4,,,598.0,,533.0,No,,No,No,No,No
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP2,Flare Stack,H4B,30190023,Operating,Normal,624,53.71951,-113.17661,67.0,1.1,3.4,,,598.0,,,Yes,Incinerator when waste gas pressure is very high,No,No,No,No
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP3,Methane Heater #1 Stack,Methane Heater #1 Stack,30190003,Operating,Normal,624,53.71951,-113.17579,1.1,0.2,5.0,,,385.0,,,No,,No,Yes,No,Yes
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP4,Methane Heater #2 Stack,Methane Heater #2 Stack,30190003,Operating,Normal,624,53.71949,-113.17579,1.1,0.2,5.0,,,385.0,,,No,,No,Yes,No,Yes
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP5,Sulphur Vapourizer Stack,H1,30190003,Operating,Normal,624,53.71934,-113.17609,4.6,0.3,5.0,,,986.0,,,No,,Yes,Yes,No,No
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP6,Hot Oil Heater Stack #1,Hot Oil Heater Stack #1,30190003,Operating,Normal,624,53.71954,-113.17636,4.1,0.3,5.0,,,473.0,,,No,,Yes,Yes,No,No
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP7,Hot Oil Heater Stack #2,Hot Oil Heater Stack #2,30190003,Operating,Normal,624,53.71954,-113.17633,4.1,0.3,5.0,,,473.0,,,No,,Yes,Yes,No,No
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP8,Methane Vaporizer #1 Stack,H2A,30190003,Operating,Normal,624,53.71934,-113.17628,11.2,0.6,6.3,,,494.2,,,No,,No,Unknown,No,No
AEIR1636,Chemtrade West Ltd. Partnership,Chemtrade Fort Saskatchewan Sulphides,Chemicals - Other Chemical Manufacture,2019EPEA1636RP9,Methane Vaporizer #2 Stack,H2B,30190003,Operating,Normal,624,53.71958,-113.17585,11.2,0.6,6.3,,,494.2,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP1,Generator #1 Stack,9275,20300203,Operating,Normal,622,56.38238,-116.79289,4.0,0.5,24.1,,,796.0,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP2,Generator #2 Stack,9276,20300203,Operating,Normal,622,56.38238,-116.79290,4.0,0.5,24.1,,,796.0,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP3,Main Flare Stack,Main Flare Stack,31000160,Operating,Normal,622,56.38069,-116.78955,18.2,0.5,20.0,,,"1,273.0",,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP4,Steam Generator (PRISP 1-4) Stack,PRISP 1-4,10200601,Operating,Normal,622,56.38237,-116.79288,45.0,1.5,44.0,,,529.0,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP5,Steam Generator (PREP 5) Stack,PREP 5,10200601,Operating,Normal,622,56.38220,-116.79421,24.4,1.5,20.0,,,527.0,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP6,Steam Generator (PREP 6) Stack,PREP 6,10200601,Operating,Normal,622,56.38229,-116.79420,24.4,1.5,20.0,,,527.0,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP7,Steam Generator (PREP 7) Stack,PREP 7,10200601,Operating,Normal,622,56.38238,-116.79420,16.8,1.5,20.6,,,527.0,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP8,Steam Generator (PREP 8) Stack,PREP 8,10200601,Operating,Normal,622,56.38246,-116.79420,16.8,1.5,20.6,,,527.0,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP9,Heaters (combined) Stack,Heaters (combined) Stack,10200602,Operating,Normal,622,56.38271,-116.79100,20.1,1.0,4.9,,,490.0,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP10,Three Creeks Flare Stack,Three Creeks Flare Stack,31000160,Operating,Normal,622,56.38111,-116.79112,18.3,0.7,10.1,,,836.7,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP11,100 MW Steam Generator Exhaust Stack 1,100 MW Steam Generator Exhaust Stack 1,31000412,Not yet constructed/operating,,635,56.37458,-116.74598,36.0,1.7,22.0,,,433.2,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP12,100 MW Steam Generator Exhaust Stack 2,100 MW Steam Generator Exhaust Stack 2,31000412,Not yet constructed/operating,,635,56.37391,-116.74574,36.0,1.7,22.0,,,433.2,,,No,,No,Unknown,No,No
AEIR1642,Canadian Natural Resources Limited ,Peace River Complex,Oil Sands - In-situ Extraction and Processing,2019EPEA1642RP13,25.0 MW Glycol Heater Exhaust Stack 1,25.0 MW Glycol Heater Exhaust Stack 1,10200602,Not yet constructed/operating,,635,56.37390,-116.74315,36.0,0.9,27.7,,,510.0,,,No,,No,Unknown,No,No
